,book_id_title,book_id,cover_image_uri,book_title,book_series,book_settings,book_characters,book_language,year_first_published,authorlink,author,num_pages,format,genres,people_curr_read,peop_want_to_read,num_ratings,num_reviews,average_rating,rating_distribution,awards,awards_count,awards_bins
1546,747746.The_Curious_Case_of_Benjamin_Button,747746,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1331235364i/747746.jpg,The Curious Case of Benjamin Button,,"['The United States of America', 'Baltimore, Maryland', 'Maryland']","['Benjamin Button', 'Hildegarde Moncrief', 'Roger Button', 'Roscoe Button']",English,1922,https://www.goodreads.com/author/show/3190.F_Scott_Fitzgerald,F. Scott Fitzgerald,56.0,Paperback,"['Classics', 'Fiction', 'Short Stories', 'Fantasy', 'Audiobook', 'American', 'Literature']",1104.0,63700.0,74165,6560,3.57,"{'5 Stars': 12441, '4 Stars': 26335, '3 Stars': 27674, '2 Stars': 6628, '1 Star': 1087}",[],2,"(1.307, 140.6]"
1547,750487.A_Hero_of_Our_Time,750487,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1657542310i/750487.jpg,A Hero of Our Time,,['Caucasus'],"['Grigory Alexandrovich Pechorin', 'Maxim Maximytch', 'Bela', 'Kazbich', 'Princess Mary', 'Grushnitsky', 'Vera (A Hero of Our Time)', 'Dr. Werner', 'Vulich']",English,1839,https://www.goodreads.com/author/show/15538.Mikhail_Lermontov,Mikhail Lermontov,169.0,Paperback,"['Classics', 'Fiction', 'Russia', 'Russian Literature', 'Literature', '19th Century', 'Novels']",1324.0,46700.0,61442,2585,4.11,"{'5 Stars': 26103, '4 Stars': 20552, '3 Stars': 11045, '2 Stars': 2749, '1 Star': 993}",['Premio Euskadi de Literatura for Traduccion (1997)'],54,"(1.307, 140.6]"
1548,751159.Tanguy,751159,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1178033413i/751159.jpg,Tanguy,,,,French,1957,https://www.goodreads.com/author/show/151000.Michel_del_Castillo,Michel del Castillo,336.0,Paperback,"['France', 'Fiction', 'Historical Fiction', 'School', 'Read For School', 'Classics']",10.0,350.0,375,20,3.89,"{'5 Stars': 115, '4 Stars': 145, '3 Stars': 83, '2 Stars': 23, '1 Star': 9}",[],2,"(1.307, 140.6]"
1549,7519866-imperial-bedrooms,7519866,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1278878105i/7519866.jpg,Imperial Bedrooms,,"['Los Angeles, California']","['Clay (Less Than Zero)', 'Blair (Less Than Zero)', 'Julian (Less Than Zero)', 'Rip (Less Than Zero)', 'Trent (Less Than Zero)']",English,2010,https://www.goodreads.com/author/show/2751.Bret_Easton_Ellis,Bret Easton Ellis,256.0,Paperback,"['Fiction', 'Contemporary', 'American', 'Horror', 'Novels', 'Thriller', 'Literary Fiction']",311.0,11400.0,20073,1549,3.2,"{'5 Stars': 2505, '4 Stars': 5238, '3 Stars': 7406, '2 Stars': 3621, '1 Star': 1303}",[],2,"(1.307, 140.6]"
1551,752900.Medea,752900,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1328868366i/752900.jpg,Medea,,['Corinth'],"['Jason (Argonaut)', 'Medea of Colchis', 'Aegeus', 'Nurse', ""Tutor (to Medea's sons)"", 'Creon']",English,432,https://www.goodreads.com/author/show/973.Euripides,Euripides,59.0,Paperback,"['Classics', 'Plays', 'Mythology', 'Fiction', 'School', 'Literature', 'Read For School']",836.0,46000.0,82196,4065,3.94,"{'5 Stars': 27655, '4 Stars': 29420, '3 Stars': 19160, '2 Stars': 4735, '1 Star': 1226}",[],2,"(1.307, 140.6]"
1552,754713.His_Last_Bow,754713,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1368588782i/754713.jpg,His Last Bow,['Sherlock Holmes'],,,English,1917,https://www.goodreads.com/author/show/2448.Arthur_Conan_Doyle,Arthur Conan Doyle,242.0,Paperback,"['Mystery', 'Classics', 'Fiction', 'Crime', 'Short Stories', 'Audiobook', 'Detective']",1022.0,24800.0,43017,1262,4.25,"{'5 Stars': 20097, '4 Stars': 15039, '3 Stars': 6614, '2 Stars': 927, '1 Star': 340}",[],2,"(1.307, 140.6]"
1553,756712.The_Tale_of_Benjamin_Bunny,756712,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1348732073i/756712.jpg,The Tale of Benjamin Bunny,['The World of Beatrix Potter'],,"['Benjamin Bunny', 'Peter Rabbit']",English,1904,https://www.goodreads.com/author/show/11593.Beatrix_Potter,Beatrix Potter,58.0,Hardcover,"['Childrens', 'Picture Books', 'Classics', 'Fiction', 'Animals', 'Fantasy', 'Short Stories']",87.0,2596.0,16975,449,4.21,"{'5 Stars': 8304, '4 Stars': 4890, '3 Stars': 3033, '2 Stars': 556, '1 Star': 192}",[],2,"(1.307, 140.6]"
1554,757438.The_Man_Who_Planted_Trees,757438,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1320556166i/757438.jpg,The Man Who Planted Trees,,"['Provence', 'France']",['Elzeard Bouffier'],English,1953,https://www.goodreads.com/author/show/54103.Jean_Giono,Jean Giono,74.0,Paperback,"['Fiction', 'Short Stories', 'Classics', 'France', 'Nature', 'French Literature', 'Philosophy']",217.0,14100.0,17378,2026,4.19,"{'5 Stars': 7592, '4 Stars': 6252, '3 Stars': 2870, '2 Stars': 547, '1 Star': 117}",[],2,"(1.307, 140.6]"
1555,7588.A_Portrait_of_the_Artist_as_a_Young_Man,7588,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1646339380i/7588.jpg,A Portrait of the Artist as a Young Man,,"['Clongowes Wood College, Kildare', 'Ireland']","['Stephen Dedalus', 'Simon Dedalus', 'Fr. John Conmee', 'Mary Dedalus']",English,1916,https://www.goodreads.com/author/show/5144.James_Joyce,James Joyce,329.0,Paperback,"['Classics', 'Fiction', 'Literature', 'Irish Literature', 'Ireland', 'Novels', '20th Century']",7826.0,158000.0,158227,8467,3.64,"{'5 Stars': 41794, '4 Stars': 51219, '3 Stars': 40310, '2 Stars': 16368, '1 Star': 8536}",[],2,"(1.307, 140.6]"
1557,76104.The_Exploits_of_Sherlock_Holmes,76104,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1554631048i/76104.jpg,The Exploits of Sherlock Holmes,"['Los archivos de Baker Street', 'Sherlock Holmes']","['London, England']","['John Watson', 'Sherlock Holmes']",English,1954,https://www.goodreads.com/author/show/43274.Adrian_Conan_Doyle,Adrian Conan Doyle,338.0,Hardcover,"['Mystery', 'Fiction', 'Classics', 'Crime', 'Detective', 'Short Stories', 'Mystery Thriller']",113.0,18000.0,33890,181,4.43,"{'5 Stars': 20158, '4 Stars': 9317, '3 Stars': 3527, '2 Stars': 573, '1 Star': 315}",[],2,"(1.307, 140.6]"
1558,761351.Family_Ties,761351,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1498511463i/761351.jpg,Family Ties,,,,English,1960,https://www.goodreads.com/author/show/86098.Clarice_Lispector,Clarice Lispector,160.0,Paperback,"['Short Stories', 'Fiction', 'Classics', 'Brazil', 'Portuguese Literature', 'Literature', 'Female Authors']",262.0,5053.0,4565,466,4.01,"{'5 Stars': 1580, '4 Stars': 1771, '3 Stars': 946, '2 Stars': 213, '1 Star': 55}",['Premio Jabuti for Contos / Cronicas / Novelas (1961)'],56,"(1.307, 140.6]"
1559,76171.We,76171,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1627438181i/76171.jpg,We,,['OneState'],"['D-503', 'I-330', 'S-4711', 'O-90', 'R-13']",English,1924,https://www.goodreads.com/author/show/43298.Yevgeny_Zamyatin,Yevgeny Zamyatin,256.0,Paperback,"['Fiction', 'Science Fiction', 'Classics', 'Dystopia', 'Russia', 'Russian Literature', 'Literature']",6195.0,160000.0,104243,8271,3.88,"{'5 Stars': 31450, '4 Stars': 39561, '3 Stars': 24810, '2 Stars': 6535, '1 Star': 1887}",['Deutscher Horbuchpreis for Bestes Horspiel (2016)'],53,"(1.307, 140.6]"
1560,762134.Palace_Walk,762134,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1644747130i/762134.jpg,Palace Walk,['The Cairo Trilogy'],['Cairo'],,English,1956,https://www.goodreads.com/author/show/5835922.Naguib_Mahfouz,Naguib Mahfouz,501.0,Paperback,"['Fiction', 'Historical Fiction', 'Egypt', 'Classics', 'Novels', 'Literature', 'Nobel Prize']",2381.0,33800.0,21161,2412,4.2,"{'5 Stars': 9410, '4 Stars': 7720, '3 Stars': 3050, '2 Stars': 710, '1 Star': 271}",[],2,"(1.307, 140.6]"
1561,76237.The_Further_Adventures_of_Sherlock_Holmes,76237,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1170889427i/76237.jpg,The Further Adventures of Sherlock Holmes: After Sir Arthur Conan Doyle,,['United Kingdom'],['Sherlock Holmes'],English,1985,https://www.goodreads.com/author/show/26513.Richard_Lancelyn_Green,Richard Lancelyn Green,272.0,Paperback,"['Mystery', 'Classics', 'Fiction', 'Crime', 'Short Stories', 'Detective', 'Mystery Thriller']",70.0,16200.0,44382,60,4.42,"{'5 Stars': 25584, '4 Stars': 13180, '3 Stars': 4684, '2 Stars': 573, '1 Star': 361}",[],2,"(1.307, 140.6]"
1564,7628.The_Good_Soldier,7628,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1389213508i/7628.jpg,The Good Soldier: A Tale of Passion,,['England'],"['John Dowell', 'Edward Ashburnham', 'Leonora Ashburnham', 'Nancy Rufford', 'Florence Dowell', 'Bagshawe', 'Maisie Maidan']",English,1915,https://www.goodreads.com/author/show/1209.Ford_Madox_Ford,Ford Madox Ford,368.0,Paperback,"['Classics', 'Fiction', 'Literature', 'Historical Fiction', 'British Literature', '20th Century', 'Novels']",1270.0,46500.0,27740,2233,3.68,"{'5 Stars': 7202, '4 Stars': 9165, '3 Stars': 7582, '2 Stars': 2757, '1 Star': 1034}",[],2,"(1.307, 140.6]"
1565,762806.Gorky_Park,762806,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1390189430i/762806.jpg,Gorky Park,['Arkady Renko'],"['Russian Federation', 'Moscow', 'Russia', 'New York City, New York', 'Staten Island, New York']","['Irina Asanova', 'Major Pribluda', 'Zoya Renko', 'Pasha Pavlovich', 'John Osborne', 'Feodor Golodkin', 'Andrei Iamskoy', 'Misha Mikoyan', 'Natasha Mikoyan', 'Sergei Fet', 'James Kirwill', 'William Kirwill', 'Yuri Viskov', 'Hans Unmann', 'Kostia Borodin', 'Valerya Davidova', 'Ilya Nikitin', 'Arkady Renko']",English,1981,https://www.goodreads.com/author/show/8258.Martin_Cruz_Smith,Martin Cruz Smith,433.0,Mass Market Paperback,"['Mystery', 'Fiction', 'Thriller', 'Crime', 'Russia', 'Mystery Thriller', 'Detective']",1215.0,22100.0,68634,1526,4.04,"{'5 Stars': 23964, '4 Stars': 27636, '3 Stars': 13594, '2 Stars': 2560, '1 Star': 880}","['CWA Gold Dagger (1981)', 'The CWA Dagger of Daggers Nominee (2005)', 'CWA Best Ever Nominee for Crime Novel (2013)']",118,"(1.307, 140.6]"
1566,76401.Bury_My_Heart_at_Wounded_Knee,76401,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1604058784i/76401.jpg,Bury My Heart at Wounded Knee: An Indian History of the American West,,,"['Sitting Bull', 'Red Cloud', 'Ely Parker', 'Cochise', 'Quanah Parker', 'Kicking Bird', 'Ten Bears', 'Crazy Horse', 'Chief Joseph', 'Manuelito', 'Little Crow', 'Geronimo']",English,1970,https://www.goodreads.com/author/show/43443.Dee_Brown,Dee Brown,509.0,Paperback,"['History', 'Nonfiction', 'Native American', 'American History', 'Classics', 'Historical', 'Indigenous']",15100.0,231000.0,97607,5836,4.26,"{'5 Stars': 48846, '4 Stars': 31625, '3 Stars': 12296, '2 Stars': 2927, '1 Star': 1913}",[],2,"(1.307, 140.6]"
1567,764165.The_Snow_Leopard,764165,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1309211772i/764165.jpg,The Snow Leopard,,['Nepal'],"['Peter Matthiessen', 'George Schaller']",English,1978,https://www.goodreads.com/author/show/6975.Peter_Matthiessen,Peter Matthiessen,338.0,Paperback,"['Travel', 'Nonfiction', 'Nature', 'Memoir', 'Adventure', 'Philosophy', 'Classics']",2117.0,37800.0,19260,1565,4.07,"{'5 Stars': 7888, '4 Stars': 6655, '3 Stars': 3358, '2 Stars': 959, '1 Star': 400}","['National Book Award for Contemporary Thought (1979) & General Nonfiction (Paperback) (1980)', 'National Book Critics Circle Award Nominee for General Nonfiction (1978)']",171,"(140.6, 279.2]"
1568,764647.Wild_Seed,764647,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1388350469i/764647.jpg,Wild Seed,['Patternist'],,,English,1980,https://www.goodreads.com/author/show/29535.Octavia_E_Butler,Octavia E. Butler,279.0,Mass Market Paperback,"['Fantasy', 'Science Fiction', 'Fiction', 'Historical Fiction', 'Speculative Fiction', 'Science Fiction Fantasy', 'Audiobook']",3283.0,51800.0,37181,3435,4.21,"{'5 Stars': 16581, '4 Stars': 13800, '3 Stars': 5137, '2 Stars': 1231, '1 Star': 432}",[],2,"(1.307, 140.6]"
1569,764903.Cheaper_by_the_Dozen,764903,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1348220916i/764903.jpg,Cheaper by the Dozen,['Cheaper by the Dozen'],"['Montclair, New Jersey']",,English,1948,https://www.goodreads.com/author/show/3429453.Frank_B_Gilbreth_Jr_,Frank B. Gilbreth Jr.,224.0,Paperback,"['Nonfiction', 'Classics', 'Biography', 'Memoir', 'Humor', 'Childrens', 'Biography Memoir']",1004.0,17200.0,43918,2380,4.0,"{'5 Stars': 16222, '4 Stars': 15367, '3 Stars': 9191, '2 Stars': 2186, '1 Star': 952}",[],2,"(1.307, 140.6]"
1570,76527.The_Life_and_Opinions_of_Tristram_Shandy_Gentleman,76527,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1403402384i/76527.jpg,"The Life and Opinions of Tristram Shandy, Gentleman",,,"['Tristram Shandy', 'Uncle Toby', 'Trim', 'Yorick', 'Mr. Shandy', 'Mrs. Shandy']",English,1767,https://www.goodreads.com/author/show/22796.Laurence_Sterne,Laurence Sterne,735.0,Paperback,"['Classics', 'Fiction', 'Literature', '18th Century', 'Humor', 'Novels', 'British Literature']",2247.0,44000.0,22375,1733,3.73,"{'5 Stars': 7458, '4 Stars': 6281, '3 Stars': 5063, '2 Stars': 2236, '1 Star': 1337}",[],2,"(1.307, 140.6]"
1571,765301.Rinkitink_in_Oz,765301,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1350393705i/765301.jpg,Rinkitink in Oz,['Oz'],,"['Princess Ozma', 'King Kitticut', 'Queen Garee', 'Prince Inga', 'King Rinkitink', 'Bilbil', 'King Gos', 'Queen Cor', 'Captain Buzzub', 'Zella', 'Nikobob', ""Nikobob's wife"", 'Choggenmugger', 'Dorothy Gale']",English,1916,https://www.goodreads.com/author/show/3242.L_Frank_Baum,L. Frank Baum,318.0,Hardcover,"['Fantasy', 'Classics', 'Childrens', 'Fiction', 'Young Adult', 'Adventure', 'Middle Grade']",216.0,7655.0,6528,344,3.8,"{'5 Stars': 1885, '4 Stars': 2135, '3 Stars': 1943, '2 Stars': 452, '1 Star': 113}",[],2,"(1.307, 140.6]"
1572,765649.Horse_of_a_Different_Color,765649,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1389404598i/765649.jpg,Horse of a Different Color: Reminiscences of a Kansas Drover,['Little Britches'],,,English,1968,https://www.goodreads.com/author/show/9740.Ralph_Moody,Ralph Moody,272.0,Paperback,"['Biography', 'Nonfiction', 'Memoir', 'History', 'Classics', 'Westerns', 'Childrens']",21.0,931.0,1189,103,4.35,"{'5 Stars': 617, '4 Stars': 402, '3 Stars': 143, '2 Stars': 21, '1 Star': 6}",[],2,"(1.307, 140.6]"
1574,7667167-the-autobiography-of-benjamin-franklin,7667167,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1328816970i/7667167.jpg,The Autobiography of Benjamin Franklin,,,['Benjamin Franklin'],English,1791,https://www.goodreads.com/author/show/289513.Benjamin_Franklin,Benjamin Franklin,176.0,Paperback,"['Biography', 'History', 'Nonfiction', 'Classics', 'Autobiography', 'Memoir', 'American History']",11900.0,153000.0,88090,3980,3.86,"{'5 Stars': 29892, '4 Stars': 29025, '3 Stars': 19492, '2 Stars': 5951, '1 Star': 3730}",[],2,"(1.307, 140.6]"
1575,767171.The_Rise_and_Fall_of_the_Third_Reich,767171,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1331223772i/767171.jpg,The Rise and Fall of the Third Reich: A History of Nazi Germany,,,,English,1960,https://www.goodreads.com/author/show/13360.William_L_Shirer,William L. Shirer,1147.0,Mass Market Paperback,"['History', 'Nonfiction', 'War', 'World War II', 'Politics', 'Historical', 'Germany']",23500.0,338000.0,141086,4399,4.22,"{'5 Stars': 69466, '4 Stars': 44071, '3 Stars': 19746, '2 Stars': 4599, '1 Star': 3204}","['National Book Award for Nonfiction (1961)', 'Cornelius Ryan Award (1960)']",76,"(1.307, 140.6]"
1578,76826.Exile_and_the_Kingdom,76826,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1482768294i/76826.jpg,Exile and the Kingdom,,,,English,1950,https://www.goodreads.com/author/show/957894.Albert_Camus,Albert Camus,213.0,Paperback,"['Fiction', 'Short Stories', 'Philosophy', 'Classics', 'France', 'Literature', 'French Literature']",986.0,16100.000000000002,14483,908,3.84,"{'5 Stars': 3668, '4 Stars': 5898, '3 Stars': 4046, '2 Stars': 735, '1 Star': 136}",[],2,"(1.307, 140.6]"
1579,76844.The_Songlines,76844,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1642295317i/76844.jpg,The Songlines,,"['Australia', 'Alice Springs', 'Northern Territory']",,English,1987,https://www.goodreads.com/author/show/43665.Bruce_Chatwin,Bruce Chatwin,304.0,Paperback,"['Travel', 'Nonfiction', 'Australia', 'History', 'Anthropology', 'Memoir', 'Adventure']",804.0,13100.0,11887,865,3.97,"{'5 Stars': 4074, '4 Stars': 4402, '3 Stars': 2555, '2 Stars': 674, '1 Star': 182}","[""Commonwealth Writers' Prize for Best Book in South Asia and Europe (1988)""]",77,"(1.307, 140.6]"
1580,76889.100_Selected_Poems,76889,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1388179993i/76889.jpg,100 Selected Poems,,,,English,1923,https://www.goodreads.com/author/show/10547.E_E_Cummings,E.E. Cummings,121.0,Paperback,"['Poetry', 'Classics', 'Fiction', '20th Century', 'American', 'Literature', 'The United States Of America']",576.0,55600.0,29193,686,4.29,"{'5 Stars': 15248, '4 Stars': 8810, '3 Stars': 3843, '2 Stars': 833, '1 Star': 459}",[],2,"(1.307, 140.6]"
1581,769658.Battlefield_Earth,769658,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1349316024i/769658.jpg,Battlefield Earth: A Saga of the Year 3000,,,"['Jonnie Goodboy Tyler', 'Terl', 'Zzzt', 'Pattie', 'Robert si Rubah']",English,1982,https://www.goodreads.com/author/show/33503.L_Ron_Hubbard,L. Ron Hubbard,1050.0,Paperback,"['Science Fiction', 'Fiction', 'Fantasy', 'Science Fiction Fantasy', 'Post Apocalyptic', 'Adventure', 'Audiobook']",2373.0,9815.0,23778,1569,3.55,"{'5 Stars': 7141, '4 Stars': 6517, '3 Stars': 4973, '2 Stars': 2546, '1 Star': 2601}","['Audie Award for Excellence in Marketing (2017)', 'Saturn Award', 'Golden Scroll Award', 'Gutenberg Award', 'Prix Cosmos 2000 (1989)', ""Tetradrama D'Oro Award""]",161,"(140.6, 279.2]"
1583,7700588-letters-of-two-brides,7700588,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1265451900i/7700588.jpg,Letters of Two Brides,['La Comedie Humaine'],,,English,1842,https://www.goodreads.com/author/show/228089.Honor_de_Balzac,Honore de Balzac,220.0,Kindle Edition,"['Classics', 'Fiction', 'French Literature', 'France', '19th Century', 'Romance', 'Literature']",70.0,1808.0,1058,125,3.8,"{'5 Stars': 284, '4 Stars': 399, '3 Stars': 279, '2 Stars': 75, '1 Star': 21}",[],2,"(1.307, 140.6]"
1584,77013.As_I_Lay_Dying,77013,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1451810782i/77013.jpg,As I Lay Dying,,"['Mississippi', 'The United States of America', 'Yoknapatawpha County, Mississippi']","['Cash Bundren', 'Anse Bundren', 'Addie Bundren', 'Darl Bundren', 'Jewel Bundren', 'Dewey Dell', 'Vardaman Bundren', 'Vernon Tull', 'Cora Tull', 'Peabody']",English,1930,https://www.goodreads.com/author/show/3535.William_Faulkner,William Faulkner,288.0,Paperback,"['Classics', 'Fiction', 'Literature', 'Novels', 'American', 'School', 'Southern Gothic']",7693.0,219000.0,177696,11982,3.72,"{'5 Stars': 53514, '4 Stars': 57152, '3 Stars': 40256, '2 Stars': 17301, '1 Star': 9473}",[],2,"(1.307, 140.6]"
1585,77037.Admiral_Hornblower_in_the_West_Indies,77037,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1373828675i/77037.jpg,Admiral Hornblower in the West Indies,"['Hornblower Saga: Chronological Order', 'Hornblower Saga: Publication Order']","['Atlantic Ocean', 'New Orleans, Louisiana', 'Caribbean Sea', 'West Indies']",['Horatio Hornblower'],English,1957,https://www.goodreads.com/author/show/932179.C_S_Forester,C.S. Forester,352.0,Paperback,"['Historical Fiction', 'Fiction', 'Historical', 'Adventure', 'Classics', 'War', 'Military Fiction']",290.0,1857.0,6024,228,4.16,"{'5 Stars': 2391, '4 Stars': 2380, '3 Stars': 1085, '2 Stars': 144, '1 Star': 24}",[],2,"(1.307, 140.6]"
